from,to,from_iso,to_iso,value
5677,8366,FRA,TUN,0.56057
8476,8475,GAB,CMR,1.6713
8476,8476,GAB,GAB,0.079055
8476,8398,GAB,GNQ,0.82623
8476,8474,GAB,NGA,0.012577
5696,3293,GBR,BEL,0.10652
5696,5669,GBR,DEU,1.053
5696,5674,GBR,DNK,1.6096
5696,5693,GBR,ESP,0.0035934
5696,5677,GBR,FRA,0.86174
5696,5696,GBR,GBR,12.238
5696,5681,GBR,IRL,0.24281
5696,5680,GBR,ISL,0.018823
5696,5668,GBR,NLD,0.93318
5696,5686,GBR,NOR,5.161
5696,5690,GBR,RUS,0.06973
5696,5694,GBR,SWE,1.009
5678,5672,GEO,BGR,1.1717
5678,5678,GEO,GEO,1.5446
5678,5689,GEO,ROU,0.40503
5678,5690,GEO,RUS,1.9999
5678,5697,GEO,TUR,5.1708
5678,5695,GEO,UKR,2.0897
8400,8393,GHA,BEN,2.4655
8400,8473,GHA,CIV,0.45038
8400,8475,GHA,CMR,2.8625
8400,8400,GHA,GHA,7.2377
8400,8398,GHA,GNQ,0.32444
8400,8391,GHA,LBR,0.011379
8400,8474,GHA,NGA,26.071
8400,8390,GHA,SLE,0.00068446
8400,8392,GHA,TGO,1.1343
8472,8393,GIN,BEN,0.010951
8472,8404,GIN,BHS,0.0062457
8472,8418,GIN,BRB,0.050479
8472,8473,GIN,CIV,0.08821
8472,8475,GIN,CMR,0.0086413
8472,8426,GIN,COL,0.0034223
8472,8362,GIN,CPV,0.24666
8472,8406,GIN,CUB,0.011807
8472,8409,GIN,DOM,0.054586
8472,5677,GIN,FRA,0.0095825
8472,5696,GIN,GBR,0.084702
8472,8400,GIN,GHA,0.10404
8472,8472,GIN,GIN,13.388
8472,33177,GIN,GLP,0.028576
8472,8370,GIN,GMB,0.026865
8472,8471,GIN,GNB,0.4159
8472,8398,GIN,GNQ,0.011123
8472,8460,GIN,GUY,0.0041923
8472,8427,GIN,HND,0.0012834
8472,8408,GIN,HTI,0.019251
8472,8459,GIN,JAM,0.022502
8472,8391,GIN,LBR,0.27858
8472,8429,GIN,MEX,0.0028234
8472,8369,GIN,MRT,0.0045346
8472,33178,GIN,MTQ,0.0098392
8472,8474,GIN,NGA,0.080938
8472,8425,GIN,NIC,0.00051335
8472,5668,GIN,NLD,0.0033368
8472,33179,GIN,PRI,0.046971
8472,8371,GIN,SEN,0.18652
8472,8390,GIN,SLE,2.9397
8472,8461,GIN,SUR,0.0057324
8472,8392,GIN,TGO,0.0080424
8472,8420,GIN,TTO,0.0026523
8472,8456,GIN,USA,0.0091547
8472,8433,GIN,VEN,0.030116
8472,8464,GIN,BRA,0.022245
33177,8404,GLP,BHS,0.53114
33177,8457,GLP,BLZ,0.0053901
33177,8418,GLP,BRB,0.00051335
33177,8493,GLP,CAN,0.012406
33177,8426,GLP,COL,0.010096
33177,8406,GLP,CUB,0.32118
33177,8409,GLP,DOM,0.42539
33177,5693,GLP,ESP,0.00017112
33177,5677,GLP,FRA,0.0068446
33177,5696,GLP,GBR,0.58179
33177,33177,GLP,GLP,0.088723
33177,8430,GLP,GTM,0.0021389
33177,8427,GLP,HND,0.020962
33177,8408,GLP,HTI,0.39665
33177,8459,GLP,JAM,0.10532
33177,8429,GLP,MEX,0.048426
33177,33178,GLP,MTQ,0.0017967
33177,8425,GLP,NIC,0.0035079
33177,5668,GLP,NLD,0.029175
33177,33179,GLP,PRI,0.21792
33177,5688,GLP,PRT,0.014117
33177,8456,GLP,USA,0.41958
33177,8433,GLP,VEN,0.083847
8370,8393,GMB,BEN,0.0039357
8370,8404,GMB,BHS,0.0057324
8370,8418,GMB,BRB,0.018737
8370,8473,GMB,CIV,0.062628
8370,8426,GMB,COL,0.0005989
8370,8362,GMB,CPV,0.13989
8370,8409,GMB,DOM,0.028747
8370,5677,GMB,FRA,0.0011978
8370,5696,GMB,GBR,0.035763
8370,8400,GMB,GHA,0.032341
8370,8472,GMB,GIN,1.2322
8370,33177,GMB,GLP,0.01155
8370,8370,GMB,GMB,0.28457
8370,8471,GMB,GNB,3.9067
8370,8460,GMB,GUY,0.0011978
8370,8408,GMB,HTI,0.021903
8370,8459,GMB,JAM,0.0021389
8370,8391,GMB,LBR,0.17856
8370,8369,GMB,MRT,0.010438
8370,33178,GMB,MTQ,0.0055613
8370,8474,GMB,NGA,0.035421
8370,5668,GMB,NLD,0.0023101
8370,33179,GMB,PRI,0.021304
8370,8371,GMB,SEN,0.64956
8370,8390,GMB,SLE,0.41068
8370,8461,GMB,SUR,0.0017967
8370,8392,GMB,TGO,0.00085558
8370,8420,GMB,TTO,0.00042779
8370,8456,GMB,USA,0.011807
8370,8433,GMB,VEN,0.017796
8370,8464,GMB,BRA,0.0038501
8471,8393,GNB,BEN,0.0069302
8471,8404,GNB,BHS,8.56E-05
8471,8418,GNB,BRB,0.0072724
8471,8473,GNB,CIV,0.029774
8471,8475,GNB,CMR,0.61439
8471,8426,GNB,COL,0.0032512
8471,8362,GNB,CPV,0.024127
8471,8406,GNB,CUB,0.0079569
8471,8409,GNB,DOM,0.02447
8471,5677,GNB,FRA,0.0023101
8471,5696,GNB,GBR,0.013604
8471,8400,GNB,GHA,0.048768
8471,8472,GNB,GIN,3.1646
8471,33177,GNB,GLP,0.00094114
8471,8370,GNB,GMB,0.0035934
8471,8471,GNB,GNB,8.4036
8471,8398,GNB,GNQ,0.072639
8471,8460,GNB,GUY,0.0025667
8471,8427,GNB,HND,0.0016256
8471,8408,GNB,HTI,0.00025667
8471,8391,GNB,LBR,0.090092
8471,8429,GNB,MEX,0.0019678
8471,33178,GNB,MTQ,0.0024812
8471,8474,GNB,NGA,0.27353
8471,8425,GNB,NIC,0.00025667
8471,5668,GNB,NLD,0.00017112
8471,33179,GNB,PRI,0.0091547
8471,8371,GNB,SEN,0.021133
8471,8390,GNB,SLE,0.2174
8471,8461,GNB,SUR,0.0018823
8471,8392,GNB,TGO,0.0047057
8471,8420,GNB,TTO,0.00094114
8471,8456,GNB,USA,0.013005
8471,8433,GNB,VEN,0.0043634
8471,8464,GNB,BRA,0.063227
8398,8475,GNQ,CMR,1.2658
8398,8476,GNQ,GAB,0.00051335
8398,8398,GNQ,GNQ,0.19028
8398,8474,GNQ,NGA,0.016769
5679,5670,GRC,ALB,0.0028234
5679,8376,GRC,CYP,0.031485
5679,8490,GRC,EGY,0.48007
5679,5679,GRC,GRC,1.1723
5679,5673,GRC,HRV,0.005219
5679,8357,GRC,ISR,0.055527
5679,5682,GRC,ITA,0.03756
5679,8374,GRC,LBN,0.027379
5679,8372,GRC,LBY,0.17899
5679,5685,GRC,MLT,0.0029945
5679,8373,GRC,SYR,0.0090691
5679,5697,GRC,TUR,0.011807
8430,8404,GTM,BHS,0.00042779
8430,8457,GTM,BLZ,0.3596
8430,8493,GTM,CAN,0.00017112
8430,8426,GTM,COL,6.178
8430,8424,GTM,CRI,5.0562
8430,8406,GTM,CUB,0.00068446
8430,8431,GTM,ECU,0.40888
8430,8325,GTM,FJI,0.0067591
8430,5677,GTM,FRA,7.9178
8430,8430,GTM,GTM,15.744
8430,8427,GTM,HND,0.51608
8430,8429,GTM,MEX,38.537
8430,8425,GTM,NIC,1.247
8430,8455,GTM,NZL,0.0085558
8430,8423,GTM,PAN,2.3173
8430,8432,GTM,PER,0.013005
8430,8440,GTM,PYF,0.094798
8430,8428,GTM,SLV,5.6531
8430,8456,GTM,USA,5.4646
8430,8445,GTM,WSM,0.00077002
8460,8404,GUY,BHS,0.76215
8460,8457,GUY,BLZ,0.057923
8460,8418,GUY,BRB,0.020962
8460,8493,GUY,CAN,0.099675
8460,8426,GUY,COL,0.15572
8460,8424,GUY,CRI,0.009668
8460,8406,GUY,CUB,1.5206
8460,8409,GUY,DOM,0.72339
8460,5677,GUY,FRA,0.00034223
8460,5696,GUY,GBR,0.98357
8460,33177,GUY,GLP,0.0038501
8460,8430,GUY,GTM,0.043634
8460,8460,GUY,GUY,1.8248
8460,8427,GUY,HND,0.25145
8460,8408,GUY,HTI,1.0235
8460,8459,GUY,JAM,0.67839
8460,8429,GUY,MEX,0.58068
8460,33178,GUY,MTQ,0.0034223
8460,8425,GUY,NIC,0.067847
8460,5668,GUY,NLD,0.10592
8460,8423,GUY,PAN,0.11354
8460,33179,GUY,PRI,0.22142
8460,5688,GUY,PRT,0.12389
8460,8461,GUY,SUR,0.0037645
8460,8420,GUY,TTO,0.40118
8460,8456,GUY,USA,2.1888
8460,8433,GUY,VEN,10.607
8427,8404,HND,BHS,0.028405
8427,8457,HND,BLZ,2.5666
8427,8493,HND,CAN,0.0048768
8427,8426,HND,COL,0.31477
8427,8424,HND,CRI,0.29834
8427,8406,HND,CUB,0.024127
8427,8431,HND,ECU,0.010609
8427,5677,HND,FRA,0.50582
8427,5696,HND,GBR,0.051762
8427,8430,HND,GTM,6.9463
8427,8427,HND,HND,4.9986
8427,5681,HND,IRL,0.0033368
8427,8429,HND,MEX,2.8355
8427,8425,HND,NIC,0.404
8427,8423,HND,PAN,0.17112
8427,5688,HND,PRT,0.010866
8427,8428,HND,SLV,1.2108
8427,8456,HND,USA,1.779
5673,5670,HRV,ALB,0.28516
5673,8490,HRV,EGY,0.033196
5673,5679,HRV,GRC,0.68181
5673,5673,HRV,HRV,6.5866
5673,5682,HRV,ITA,8.2048
5673,8372,HRV,LBY,0.70012
5673,5685,HRV,MLT,0.042437
5673,5692,HRV,SVN,0.0041923
5673,8366,HRV,TUN,0.017026
8408,8404,HTI,BHS,11.787
8408,8457,HTI,BLZ,0.075376
8408,8493,HTI,CAN,0.50907
8408,8426,HTI,COL,0.097621
8408,8424,HTI,CRI,0.0028234
8408,8406,HTI,CUB,21.976
8408,8409,HTI,DOM,0.46013
8408,5693,HTI,ESP,0.035934
8408,5677,HTI,FRA,0.023871
8408,5696,HTI,GBR,7.6199
8408,8430,HTI,GTM,0.022758
8408,8427,HTI,HND,0.71963
8408,8408,HTI,HTI,29.366
8408,5681,HTI,IRL,0.041838
8408,8459,HTI,JAM,4.6165
8408,8429,HTI,MEX,2.4179
8408,8425,HTI,NIC,0.072125
8408,5668,HTI,NLD,0.0013689
8408,8423,HTI,PAN,0.025838
8408,33179,HTI,PRI,0.0020534
8408,5688,HTI,PRT,1.4314
8408,8456,HTI,USA,14.201
8408,8433,HTI,VEN,0.0038501
8492,8323,IDN,AUS,110.91
8492,8393,IDN,BEN,0.0013689
8492,8481,IDN,BGD,4.464
8492,8418,IDN,BRB,0.0011123
8492,26521,IDN,BRN,1.0265
8492,8486,IDN,CHN,1.0888
8492,8473,IDN,CIV,0.0029945
8492,8475,IDN,CMR,0.34736
8492,8334,IDN,COM,5.5915
8492,8406,IDN,CUB,0.0064168
8492,8352,IDN,DJI,0.0054757
8492,8409,IDN,DOM,0.0053046
8492,8351,IDN,ERI,0.00051335
8492,8325,IDN,FJI,0.11944
8492,5677,IDN,FRA,29.559
8492,8476,IDN,GAB,0.00034223
8492,5696,IDN,GBR,8.5726
8492,8400,IDN,GHA,0.011721
8492,8472,IDN,GIN,0.039271
8492,33177,IDN,GLP,0.00068446
8492,8471,IDN,GNB,0.0018823
8492,8398,IDN,GNQ,0.034394
8492,8460,IDN,GUY,0.00068446
8492,8427,IDN,HND,0.00068446
8492,8408,IDN,HTI,0.00034223
8492,8492,IDN,IDN,1330.8
8492,8480,IDN,IND,40.35
8492,8469,IDN,IRN,0.0011123
8492,8459,IDN,JAM,0.010267
8492,8487,IDN,JPN,2.7722
8492,8349,IDN,KEN,3.7959
8492,8331,IDN,KHM,0.19832
8492,8327,IDN,KOR,0.12106
8492,8391,IDN,LBR,0.00042779
8492,8346,IDN,LKA,8.3108
8492,8348,IDN,MDG,93.464
8492,8345,IDN,MDV,6.3555
8492,8429,IDN,MEX,0.0011123
8492,8482,IDN,MMR,38.811
8492,8347,IDN,MOZ,20.864
8492,33178,IDN,MTQ,0.00085558
8492,8343,IDN,MUS,118.83
8492,8483,IDN,MYS,48.215
8492,8395,IDN,NAM,0.034223
8492,8312,IDN,NCL,0.08051
8492,8474,IDN,NGA,0.10455
8492,8455,IDN,NZL,0.020448
8492,8354,IDN,OMN,1.111
8492,8359,IDN,PAK,0.0092402
8492,8322,IDN,PHL,18.311
8492,8324,IDN,PNG,1.6345
8492,33179,IDN,PRI,0.0027379
8492,8328,IDN,PRK,0.0032512
8492,8338,IDN,REU,42.095
8492,5690,IDN,RUS,0.00077002
8492,8356,IDN,SAU,0.0014545
8492,8485,IDN,SGP,0.11285
8492,8314,IDN,SLB,0.52661
8492,8390,IDN,SLE,0.0010267
8492,8350,IDN,SOM,10.648
8492,8461,IDN,SUR,0.00051335
8492,8392,IDN,TGO,0.0005989
8492,8332,IDN,THA,24.567
8492,8758,IDN,TLS,2.4946
8492,8479,IDN,TZA,10.495
8492,8456,IDN,USA,1.2307
8492,8433,IDN,VEN,0.0017112
8492,8484,IDN,VNM,15.69
8492,8313,IDN,VUT,0.097194
8492,8445,IDN,WSM,0.0098392
8492,8353,IDN,YEM,3.5477
8492,8396,IDN,ZAF,10.729
8492,8464,IDN,BRA,0.012491
8480,8360,IND,ARE,0.010096
8480,8323,IND,AUS,0.14622
8480,8481,IND,BGD,47.861
8480,26521,IND,BRN,0.0022245
8480,8334,IND,COM,0.024042
8480,5677,IND,FRA,0.10181
8480,5696,IND,GBR,0.24196
8480,8492,IND,IDN,13.311
8480,8480,IND,IND,308.74
8480,8469,IND,IRN,0.43292
8480,8349,IND,KEN,0.065965
8480,8346,IND,LKA,35.659
8480,8348,IND,MDG,0.15768
8480,8345,IND,MDV,10.254
8480,8482,IND,MMR,112.5
8480,8347,IND,MOZ,0.092745
8480,8343,IND,MUS,0.27122
8480,8483,IND,MYS,0.92779
8480,8354,IND,OMN,3.8382
8480,8359,IND,PAK,4.7213
8480,8322,IND,PHL,0.017454
8480,8338,IND,REU,0.022502
8480,8350,IND,SOM,0.59779
8480,8332,IND,THA,9.6509
8480,8758,IND,TLS,0.0012834
8480,8479,IND,TZA,0.06742
8480,8484,IND,VNM,0.028491
8480,8353,IND,YEM,1.1194
8480,8396,IND,ZAF,0.0077002
5681,5674,IRL,DNK,0.013775
5681,5696,IRL,GBR,2.1644
5681,5681,IRL,IRL,0.1937
5681,5680,IRL,ISL,0.0013689
5681,5686,IRL,NOR,0.093857
5681,5694,IRL,SWE,0.00025667
8469,8360,IRN,ARE,14.625
8469,8393,IRN,BEN,0.00051335
8469,8358,IRN,BHR,1.3644
8469,8404,IRN,BHS,0.0012834
8469,8457,IRN,BLZ,0.00025667
8469,8418,IRN,BRB,0.0023101
8469,8493,IRN,CAN,0.00025667
8469,8473,IRN,CIV,0.0025667
8469,8475,IRN,CMR,0.40469
8469,8426,IRN,COL,0.00017112
8469,8406,IRN,CUB,0.002909
8469,8409,IRN,DOM,0.0041923
8469,5677,IRN,FRA,0.0017967
8469,5696,IRN,GBR,0.015058
8469,8400,IRN,GHA,0.010866
8469,33177,IRN,GLP,0.00017112
8469,8398,IRN,GNQ,0.038929
8469,8460,IRN,GUY,0.0013689
8469,8427,IRN,HND,0.0026523
8469,8408,IRN,HTI,0.0071013
8469,8492,IRN,IDN,0.033196
8469,8480,IRN,IND,1.3728
8469,8469,IRN,IRN,32.339
8469,8470,IRN,IRQ,0.014545
8469,8459,IRN,JAM,0.0057324
8469,8357,IRN,KWT,0.57409
8469,8391,IRN,LBR,0.00042779
8469,8346,IRN,LKA,0.12603
8469,8345,IRN,MDV,0.028662
8469,8429,IRN,MEX,0.0076146
8469,8482,IRN,MMR,0.048939
8469,33178,IRN,MTQ,0.00034223
8469,8474,IRN,NGA,0.087868
8469,8425,IRN,NIC,0.00051335
8469,5668,IRN,NLD,0.00034223
8469,8354,IRN,OMN,1.4257
8469,8359,IRN,PAK,1.105
8469,33179,IRN,PRI,0.0035079
8469,8468,IRN,QAT,7.1193
8469,8356,IRN,SAU,7.0944
8469,8350,IRN,SOM,0.0022245
8469,8461,IRN,SUR,0.0014545
8469,8392,IRN,TGO,0.00034223
8469,8332,IRN,THA,0.014031
8469,8420,IRN,TTO,0.00042779
8469,8456,IRN,USA,0.022502
8469,8433,IRN,VEN,0.0047057
8469,8353,IRN,YEM,0.023272
8469,8464,IRN,BRA,0.02293
8470,8360,IRQ,ARE,0.19405
8470,8358,IRQ,BHR,0.42522
8470,8469,IRQ,IRN,0.17941
8470,8470,IRQ,IRQ,0.027977
8470,8357,IRQ,KWT,1.457
8470,8468,IRQ,QAT,1.5688
8470,8356,IRQ,SAU,2.6283
8357,8376,ISR,CYP,1.0629
8357,8490,ISR,EGY,1.0264
8357,5679,ISR,GRC,0.54594
8357,8357,ISR,ISR,2.5446
8357,8374,ISR,LBN,1.8085
8357,8372,ISR,LBY,0.034908
8357,8373,ISR,SYR,1.1648
8357,5697,ISR,TUR,1.0246
5682,5670,ITA,ALB,0.005989
5682,8378,ITA,DZA,0.11011
5682,8490,ITA,EGY,0.065195
5682,5693,ITA,ESP,0.42522
5682,5677,ITA,FRA,0.40785
5682,5679,ITA,GRC,0.13184
5682,5673,ITA,HRV,0.015914
5682,8357,ITA,ISR,0.00017112
5682,5682,ITA,ITA,3.9499
5682,8372,ITA,LBY,0.5071
5682,21790,ITA,MCO,0.00017112
5682,5685,ITA,MLT,0.10729
5682,8366,ITA,TUN,0.28516
8459,8404,JAM,BHS,0.38227
8459,8457,JAM,BLZ,0.015315
8459,8493,JAM,CAN,0.020876
8459,8426,JAM,COL,0.013946
8459,8424,JAM,CRI,0.0011978
8459,8406,JAM,CUB,1.8323
8459,5674,JAM,DNK,0.0064168
8459,8409,JAM,DOM,0.0072724
8459,5693,JAM,ESP,0.011123
8459,5696,JAM,GBR,0.83667
8459,8430,JAM,GTM,0.0067591
8459,8427,JAM,HND,0.099846
8459,8408,JAM,HTI,0.099504
8459,5681,JAM,IRL,0.009668
8459,5680,JAM,ISL,0.0063313
8459,8459,JAM,JAM,0.78756
8459,21790,JAM,MCO,0.00077002
8459,8429,JAM,MEX,0.36191
8459,8425,JAM,NIC,0.010609
8459,5686,JAM,NOR,0.0095825
8459,8423,JAM,PAN,0.062115
8459,5688,JAM,PRT,0.26643
8459,8456,JAM,USA,1.8496
8491,8393,JOR,BEN,0.00051335
8491,8418,JOR,BRB,0.00094114
8491,8473,JOR,CIV,0.0047057
8491,8475,JOR,CMR,0.35986
8491,8426,JOR,COL,0.00085558
8491,8406,JOR,CUB,0.0059035
8491,8409,JOR,DOM,0.0020534
8491,5677,JOR,FRA,0.00077002
8491,8400,JOR,GHA,0.011379
8491,8398,JOR,GNQ,0.028491
8491,8460,JOR,GUY,0.00068446
8491,8459,JOR,JAM,0.00154
8491,8391,JOR,LBR,0.00154
8491,33178,JOR,MTQ,0.0005989
8491,8474,JOR,NGA,0.14245
8491,33179,JOR,PRI,0.0025667
8491,8390,JOR,SLE,0.015914
8491,8461,JOR,SUR,0.00051335
8491,8392,JOR,TGO,0.00042779
8491,8420,JOR,TTO,8.56E-05
8491,8456,JOR,USA,0.00094114
8491,8433,JOR,VEN,0.0016256
8491,8464,JOR,BRA,0.010951
8487,8464,JPN,BRA,0.074778
8487,8393,JPN,BEN,0.007358
8487,8404,JPN,BHS,0.00025667
8487,8418,JPN,BRB,0.0060746
8487,8493,JPN,CAN,0.005989
8487,8486,JPN,CHN,0.060404
8487,8473,JPN,CIV,0.032512
8487,8475,JPN,CMR,2.0514
8487,8406,JPN,CUB,0.014203
8487,8409,JPN,DOM,0.0099247
8487,5677,JPN,FRA,0.0026523
8487,8476,JPN,GAB,0.0017967
8487,5696,JPN,GBR,0.020363
8487,8400,JPN,GHA,0.073836
8487,8472,JPN,GIN,0.053474
8487,33177,JPN,GLP,0.00042779
8487,8398,JPN,GNQ,0.26531
8487,8460,JPN,GUY,0.002909
8487,8427,JPN,HND,0.0011978
8487,8408,JPN,HTI,0.01001
8487,8459,JPN,JAM,0.004449
8487,8487,JPN,JPN,22.563
8487,8327,JPN,KOR,0.050736
8487,8391,JPN,LBR,0.053131
8487,8429,JPN,MEX,0.0024812
8487,33178,JPN,MTQ,0.0021389
8487,8474,JPN,NGA,0.74153
8487,5668,JPN,NLD,0.00025667
8487,8322,JPN,PHL,0.02755
8487,33179,JPN,PRI,0.0035079
8487,8328,JPN,PRK,0.011978
8487,5690,JPN,RUS,0.23246
8487,8390,JPN,SLE,0.033624
8487,8461,JPN,SUR,0.0027379
8487,8392,JPN,TGO,0.0053901
8487,8420,JPN,TTO,0.00085558
8487,8456,JPN,USA,2.4973
8487,8433,JPN,VEN,0.0051335
8487,8484,JPN,VNM,0.0093258
8349,8323,KEN,AUS,0.0056468
8349,8481,KEN,BGD,0.091547
8349,8334,KEN,COM,0.010695
8349,8352,KEN,DJI,0.00085558
8349,5677,KEN,FRA,0.011465
8349,5696,KEN,GBR,0.024298
8349,8492,KEN,IDN,0.87141
8349,8480,KEN,IND,2.5829
8349,8349,KEN,KEN,1.7672
8349,8346,KEN,LKA,0.66838
8349,8348,KEN,MDG,0.02524
8349,8345,KEN,MDV,1.1946
8349,8482,KEN,MMR,0.52216
8349,8347,KEN,MOZ,0.021475
8349,8343,KEN,MUS,0.030972
8349,8483,KEN,MYS,0.012149
8349,8354,KEN,OMN,0.17385
8349,8359,KEN,PAK,0.0020534
8349,8338,KEN,REU,0.0065024
8349,8356,KEN,SAU,0.031143
8349,8350,KEN,SOM,1.9732
8349,8332,KEN,THA,0.11473
8349,8479,KEN,TZA,0.23443
8349,8353,KEN,YEM,0.7435
8331,26521,KHM,BRN,0.0013689
8331,8486,KHM,CHN,0.014973
8331,8492,KHM,IDN,0.14271
8331,8487,KHM,JPN,0.005219
8331,8331,KHM,KHM,4.1341
8331,8483,KHM,MYS,0.08975
8331,8322,KHM,PHL,0.74632
8331,8324,KHM,PNG,0.00034223
8331,8332,KHM,THA,6.6179
8331,8484,KHM,VNM,5.0889
8327,8486,KOR,CHN,0.39784
8327,8487,KOR,JPN,1.4452
8327,8327,KOR,KOR,1.8203
8327,8328,KOR,PRK,0.13219
8327,5690,KOR,RUS,0.039613
8327,8456,KOR,USA,0.058436
8327,8484,KOR,VNM,0.024384
8357,8360,KWT,ARE,0.12158
8357,8358,KWT,BHR,0.18455
8357,8469,KWT,IRN,0.0077858
8357,8470,KWT,IRQ,0.00034223
8357,8357,KWT,KWT,0.65623
8357,8468,KWT,QAT,0.82854
8357,8356,KWT,SAU,1.2959
8374,8376,LBN,CYP,3.6935
8374,8490,LBN,EGY,4.1243
8374,5679,LBN,GRC,2.5927
8374,8357,LBN,ISR,2.3066
8374,8374,LBN,LBN,4.1946
8374,8372,LBN,LBY,0.093087
8374,8373,LBN,SYR,3.5077
8374,5697,LBN,TUR,4.119
8391,8393,LBR,BEN,0.55518
8391,8404,LBR,BHS,0.00094114
8391,8418,LBR,BRB,0.00034223
8391,8473,LBR,CIV,3.8612
8391,8475,LBR,CMR,1.2521
8391,8362,LBR,CPV,0.010181
8391,8409,LBR,DOM,0.00042779
8391,5677,LBR,FRA,0.0017967
8391,5696,LBR,GBR,0.0047057
8391,8400,LBR,GHA,3.4884
8391,8472,LBR,GIN,0.29278
8391,33177,LBR,GLP,0.004449
8391,8471,LBR,GNB,0.049538
8391,8398,LBR,GNQ,0.13527
8391,8391,LBR,LBR,10.781
8391,33178,LBR,MTQ,0.00017112
8391,8474,LBR,NGA,3.9384
8391,5668,LBR,NLD,0.00042779
8391,33179,LBR,PRI,0.00034223
8391,8371,LBR,SEN,0.0042779
8391,8390,LBR,SLE,3.4742
8391,8392,LBR,TGO,0.23537
8391,8464,LBR,BRA,0.0020534
8372,5670,LBY,ALB,0.0055613
8372,8376,LBY,CYP,0.02601
8372,8490,LBY,EGY,1.4336
8372,5679,LBY,GRC,0.57358
8372,5673,LBY,HRV,0.0013689
8372,8357,LBY,ISR,0.16393
8372,5682,LBY,ITA,0.45483
8372,8374,LBY,LBN,0.044576
8372,8372,LBY,LBY,30.342
8372,5685,LBY,MLT,0.60173
8372,8373,LBY,SYR,0.010866
8372,8366,LBY,TUN,4.8826
8372,5697,LBY,TUR,0.016256
8346,8464,LKA,BRA,0.23161
8346,8360,LKA,ARE,0.00025667
8346,8323,LKA,AUS,1.2852
8346,8393,LKA,BEN,0.014887
8346,8481,LKA,BGD,74.796
8346,8404,LKA,BHS,0.010609
8346,8457,LKA,BLZ,0.00051335
8346,8418,LKA,BRB,0.020021
8346,26521,LKA,BRN,0.015144
8346,8493,LKA,CAN,0.0029945
8346,8473,LKA,CIV,0.051078
8346,8475,LKA,CMR,5.4749
8346,8426,LKA,COL,0.0053046
8346,8334,LKA,COM,0.44695
8346,8362,LKA,CPV,0.00051335
8346,8406,LKA,CUB,0.072639
8346,8352,LKA,DJI,0.0014545
8346,8409,LKA,DOM,0.026266
8346,8351,LKA,ERI,0.00025667
8346,5677,LKA,FRA,1.3638
8346,8476,LKA,GAB,0.0062457
8346,5696,LKA,GBR,2.7703
8346,8400,LKA,GHA,0.18395
8346,8472,LKA,GIN,0.13912
8346,33177,LKA,GLP,0.0039357
8346,8471,LKA,GNB,0.0046201
8346,8398,LKA,GNQ,0.73511
8346,8460,LKA,GUY,0.0099247
8346,8427,LKA,HND,0.0090691
8346,8408,LKA,HTI,0.040811
8346,8492,LKA,IDN,97.684
8346,8480,LKA,IND,549.01
8346,8469,LKA,IRN,0.018737
8346,8459,LKA,JAM,0.040811
8346,8349,LKA,KEN,0.53166
8346,8391,LKA,LBR,0.067334
8346,8346,LKA,LKA,243.24
8346,8348,LKA,MDG,2.7254
8346,8345,LKA,MDV,78.521
8346,8429,LKA,MEX,0.024384
8346,8482,LKA,MMR,429.34
8346,8347,LKA,MOZ,1.6085
8346,33178,LKA,MTQ,0.0048768
8346,8343,LKA,MUS,3.044
8346,8483,LKA,MYS,6.8522
8346,8395,LKA,NAM,0.0019678
8346,8474,LKA,NGA,1.7441
8346,8425,LKA,NIC,0.0014545
8346,5668,LKA,NLD,0.0035079
8346,8354,LKA,OMN,0.7956
8346,8359,LKA,PAK,0.03602
8346,8322,LKA,PHL,0.084446
8346,33179,LKA,PRI,0.013005
8346,5688,LKA,PRT,0.0020534
8346,8338,LKA,REU,0.52995
8346,8356,LKA,SAU,0.0022245
8346,8371,LKA,SEN,0.002909
8346,8485,LKA,SGP,0.0010267
8346,8390,LKA,SLE,0.086157
8346,8350,LKA,SOM,5.5105
8346,8461,LKA,SUR,0.010267
8346,8392,LKA,TGO,0.010951
8346,8332,LKA,THA,62.623
8346,8758,LKA,TLS,0.014374
8346,8420,LKA,TTO,0.0057324
8346,8479,LKA,TZA,0.95217
8346,8456,LKA,USA,0.082991
8346,8433,LKA,VEN,0.028833
8346,8484,LKA,VNM,0.23785
8346,8353,LKA,YEM,2.4481
8346,8396,LKA,ZAF,0.33761
5684,5669,LTU,DEU,0.0094969
5684,5674,LTU,DNK,0.019593
5684,5675,LTU,EST,0.55518
5684,5676,LTU,FIN,0.1262
5684,5684,LTU,LTU,0.24743
5684,5683,LTU,LVA,0.26352
5684,5687,LTU,POL,0.067676
5684,5690,LTU,RUS,0.17522
5684,5694,LTU,SWE,0.13826
5683,5674,LVA,DNK,0.00077002
5683,5675,LVA,EST,3.4809
5683,5676,LVA,FIN,0.068703
5683,5684,LVA,LTU,0.0026523
5683,5683,LVA,LVA,1.1199
5683,5687,LVA,POL,0.0078713
5683,5690,LVA,RUS,0.027464
5683,5694,LVA,SWE,0.036619
21790,5670,MCO,ALB,0.0035079
21790,8393,MCO,BEN,0.0026523
21790,8404,MCO,BHS,0.076318
21790,8418,MCO,BRB,0.029689
21790,8493,MCO,CAN,0.00017112
21790,8473,MCO,CIV,0.011379
21790,8475,MCO,CMR,0.62962
21790,8426,MCO,COL,0.00068446
21790,8362,MCO,CPV,2.6999
